id	score	importantwordcount	intensity
2018-en-valence-train-455-2017-30973	0.7150000000000001	0.0	0
2018-en-valence-train-456-2017-30664	-0.822	0.0	0
2018-en-valence-train-457-2017-31351	3.332	2.0	0
2018-en-valence-train-458-2017-41228	1.5219999999999998	1.0	0
2018-en-valence-train-459-2017-30402	3.043	1.0	0
2018-en-valence-train-460-2017-10685	2.3520000000000003	1.0	0
2018-en-valence-train-461-2017-31603	5.587	2.0	0
2018-en-valence-train-462-2017-21080	6.725	2.0	0
2018-en-valence-train-463-2017-30584	2.341	1.0	0
2018-en-valence-train-464-2017-41238	2.8950000000000005	3.0	0
2018-en-valence-train-465-2017-30566	3.238	0.0	0
2018-en-valence-train-466-2017-31234	-1.1150000000000002	0.0	0
2018-en-valence-train-467-2017-31475	3.473	2.0	0
2018-en-valence-train-468-2017-30745	0.06900000000000017	0.0	0
2018-en-valence-train-469-2017-30502	3.721	1.0	0
2018-en-valence-train-470-2017-30507	0.401	0.0	0
2018-en-valence-train-471-2017-41337	0.6960000000000003	1.0	0
2018-en-valence-train-472-2017-31178	1.6179999999999999	1.0	0
2018-en-valence-train-473-2017-31009	0.502	0.0	0
2018-en-valence-train-474-2017-31393	3.0030000000000006	1.0	0
2018-en-valence-train-475-2017-30939	2.281	2.0	0
2018-en-valence-train-476-2017-40621	5.13	5.0	0
2018-en-valence-train-477-2017-11515	2.8629999999999995	2.0	0
2018-en-valence-train-478-2017-30565	-0.935	1.0	0
2018-en-valence-train-479-2017-30391	-2.419000000000001	0.0	0
2018-en-valence-train-480-2017-30443	-0.5420000000000001	1.0	0
2018-en-valence-train-481-2017-30699	2.200000000000001	0.0	0
2018-en-valence-train-482-2017-20886	4.713000000000001	2.0	0
2018-en-valence-train-483-2017-30488	7.085	2.0	0
2018-en-valence-train-484-2017-31381	4.024000000000001	2.0	0
2018-en-valence-train-485-2017-40920	-2.0730000000000004	0.0	0
2018-en-valence-train-486-2017-31456	-0.432	0.0	0
2018-en-valence-train-487-2017-31186	-0.020999999999999956	0.0	0
2018-en-valence-train-488-2017-31352	0.751	0.0	0
2018-en-valence-train-489-2017-30492	0.5929999999999997	2.0	0
2018-en-valence-train-490-2017-10869	-3.0890000000000004	1.0	0
2018-en-valence-train-491-2017-31421	0.24799999999999986	0.0	0
2018-en-valence-train-492-2017-11699	1.9100000000000001	3.0	0
2018-en-valence-train-493-2017-11695	1.746	1.0	0
2018-en-valence-train-494-2017-41394	-1.153	0.0	0
2018-en-valence-train-495-2017-30917	3.495	1.0	0
2018-en-valence-train-496-2017-31026	0.19199999999999995	0.0	0
2018-en-valence-train-497-2017-31565	-1.3319999999999999	0.0	0
2018-en-valence-train-498-2017-41417	5.901999999999999	1.0	0
2018-en-valence-train-499-2017-30334	1.354	1.0	0
2018-en-valence-train-500-2017-30618	2.39	1.0	0
2018-en-valence-train-501-2017-11157	-0.7000000000000002	0.0	0
2018-en-valence-train-502-2017-21665	-4.969	0.0	0
2018-en-valence-train-503-2017-30876	3.7499999999999996	2.0	0
2018-en-valence-train-504-2017-31187	-2.039	0.0	0
2018-en-valence-train-505-2017-31263	-2.3260000000000005	0.0	0
2018-en-valence-train-506-2017-11016	-2.4120000000000004	1.0	0
2018-en-valence-train-507-2017-30540	3.8630000000000004	2.0	0
2018-en-valence-train-508-2017-31327	0.281	0.0	0
2018-en-valence-train-509-2017-30641	-0.11099999999999999	0.0	0
2018-en-valence-train-510-2017-40709	-1.13	0.0	0
2018-en-valence-train-511-2017-21420	-1.557	1.0	0
2018-en-valence-train-512-2017-20939	-0.5959999999999999	0.0	0
2018-en-valence-train-513-2017-41051	1.1969999999999996	2.0	0
2018-en-valence-train-514-2017-20315	-11.104	0.0	0
2018-en-valence-train-515-2017-30350	4.548	1.0	0
2018-en-valence-train-516-2017-30703	0.478	0.0	0
2018-en-valence-train-517-2017-31344	1.4010000000000002	1.0	0
2018-en-valence-train-518-2017-31258	2.084	1.0	0
2018-en-valence-train-519-2017-30267	2.74	1.0	0
2018-en-valence-train-520-2017-30269	-0.384	0.0	0
2018-en-valence-train-521-2017-30948	-2.1160000000000005	1.0	0
2018-en-valence-train-522-2017-30892	4.079999999999999	2.0	0
2018-en-valence-train-523-2017-41061	-1.911	1.0	0
2018-en-valence-train-524-2017-31070	-0.879	0.0	0
2018-en-valence-train-525-2017-21114	-4.309	0.0	0
2018-en-valence-train-526-2017-11321	2.491	1.0	0
2018-en-valence-train-527-2017-11020	0.42900000000000005	1.0	0
2018-en-valence-train-528-2017-31514	-1.178	1.0	0
2018-en-valence-train-529-2017-30655	1.039	0.0	0
2018-en-valence-train-530-2017-30365	0.47500000000000003	0.0	0
2018-en-valence-train-531-2017-30717	-2.18	0.0	0
2018-en-valence-train-532-2017-41388	1.076	1.0	0
2018-en-valence-train-533-2017-30337	-0.10800000000000005	0.0	0
2018-en-valence-train-534-2017-21471	-2.187	1.0	0
2018-en-valence-train-535-2017-30426	1.589	1.0	0
2018-en-valence-train-536-2017-30753	0.02000000000000013	0.0	0
2018-en-valence-train-537-2017-21086	2.116	1.0	0
2018-en-valence-train-538-2017-40579	-1.3790000000000002	0.0	0
2018-en-valence-train-539-2017-30604	0.21299999999999975	1.0	0
2018-en-valence-train-540-2017-31254	1.707	2.0	0
2018-en-valence-train-541-2017-11272	0.3700000000000001	0.0	0
2018-en-valence-train-542-2017-31512	6.779	4.0	0
2018-en-valence-train-543-2017-11636	3.002	2.0	0
2018-en-valence-train-544-2017-11626	1.2930000000000001	1.0	0
2018-en-valence-train-545-2017-20982	3.253	2.0	0
2018-en-valence-train-546-2017-31391	5.6979999999999995	1.0	0
2018-en-valence-train-547-2017-31304	0.25400000000000006	0.0	0
2018-en-valence-train-548-2017-30725	5.095999999999999	3.0	0
2018-en-valence-train-549-2017-30535	-0.07899999999999999	0.0	0
2018-en-valence-train-550-2017-30891	0.887	1.0	0
2018-en-valence-train-551-2017-30780	-1.6570000000000005	1.0	0
2018-en-valence-train-552-2017-41178	2.9159999999999995	1.0	0
2018-en-valence-train-553-2017-31566	0.7669999999999999	0.0	0
2018-en-valence-train-554-2017-30743	-2.036	0.0	0
2018-en-valence-train-555-2017-40771	-1.62	1.0	0
2018-en-valence-train-556-2017-30308	0.8889999999999999	0.0	0
2018-en-valence-train-557-2017-40632	-2.6609999999999996	0.0	0
2018-en-valence-train-558-2017-20037	-1.6149999999999998	1.0	0
2018-en-valence-train-559-2017-21647	0.8750000000000002	2.0	0
2018-en-valence-train-560-2017-21157	0.46499999999999997	0.0	0
2018-en-valence-train-561-2017-31359	0.5840000000000001	0.0	0
2018-en-valence-train-562-2017-31494	-0.17199999999999943	1.0	0
2018-en-valence-train-563-2017-20632	-2.9109999999999996	0.0	0
2018-en-valence-train-564-2017-30761	-0.796	1.0	0
2018-en-valence-train-565-2017-10512	0.06000000000000013	1.0	0
2018-en-valence-train-566-2017-30772	1.0939999999999999	1.0	0
2018-en-valence-train-567-2017-31515	1.207	0.0	0
2018-en-valence-train-568-2017-21892	1.1480000000000004	0.0	0
2018-en-valence-train-569-2017-31356	-1.8729999999999998	0.0	0
2018-en-valence-train-570-2017-40417	-6.01	0.0	0
2018-en-valence-train-571-2017-30748	1.7	1.0	0
2018-en-valence-train-572-2017-40537	1.7579999999999998	1.0	0
2018-en-valence-train-573-2017-30989	2.611	1.0	0
2018-en-valence-train-574-2017-21500	2.6239999999999997	0.0	0
2018-en-valence-train-575-2017-20944	0.778	0.0	0
2018-en-valence-train-576-2017-30626	0.988	0.0	0
2018-en-valence-train-577-2017-10643	-1.9429999999999998	0.0	0
2018-en-valence-train-578-2017-21014	0.10100000000000042	1.0	0
2018-en-valence-train-579-2017-30659	3.314	2.0	0
2018-en-valence-train-580-2017-11412	-2.534	0.0	0
2018-en-valence-train-581-2017-40303	-3.2040000000000006	1.0	0
2018-en-valence-train-582-2017-31538	2.6809999999999987	3.0	0
2018-en-valence-train-583-2017-30423	1.7599999999999998	0.0	0
2018-en-valence-train-584-2017-30668	0.6370000000000002	3.0	0
2018-en-valence-train-585-2017-30550	-1.396	0.0	0
2018-en-valence-train-586-2017-11505	-0.12000000000000001	0.0	0
2018-en-valence-train-587-2017-10807	-0.9219999999999999	0.0	0
2018-en-valence-train-588-2017-10629	0.016999999999999904	2.0	0
2018-en-valence-train-589-2017-20032	4.6610000000000005	2.0	0
2018-en-valence-train-590-2017-10800	0.545	0.0	0
2018-en-valence-train-591-2017-30735	-0.02100000000000024	0.0	0
2018-en-valence-train-592-2017-41239	1.7910000000000001	2.0	0
2018-en-valence-train-593-2017-30688	2.151	1.0	0
2018-en-valence-train-594-2017-40911	-0.06800000000000009	0.0	0
2018-en-valence-train-595-2017-31080	3.048	2.0	0
2018-en-valence-train-596-2017-41403	-0.6000000000000001	0.0	0
2018-en-valence-train-597-2017-41283	-6.655	0.0	0
2018-en-valence-train-598-2017-30551	3.7429999999999994	2.0	0
2018-en-valence-train-599-2017-30527	3.328	1.0	0
2018-en-valence-train-600-2017-40689	6.41	3.0	0
2018-en-valence-train-601-2017-30262	4.319	1.0	0
2018-en-valence-train-602-2017-11064	4.474	2.0	0
2018-en-valence-train-603-2017-10599	1.4359999999999997	1.0	0
2018-en-valence-train-604-2017-21572	2.2239999999999998	1.0	0
2018-en-valence-train-605-2017-40680	-0.651	0.0	0
2018-en-valence-train-606-2017-11619	-3.157	0.0	0
2018-en-valence-train-607-2017-40586	-0.9750000000000001	0.0	0
2018-en-valence-train-608-2017-40929	-11.046999999999999	0.0	0
2018-en-valence-train-609-2017-30795	-2.261	0.0	0
2018-en-valence-train-610-2017-30636	1.0190000000000001	0.0	0
2018-en-valence-train-611-2017-21437	1.9839999999999995	1.0	0
2018-en-valence-train-612-2017-40987	-0.9430000000000001	0.0	0
2018-en-valence-train-613-2017-30595	2.0650000000000004	1.0	0
2018-en-valence-train-614-2017-31025	-1.7889999999999997	2.0	0
2018-en-valence-train-615-2017-31163	1.535	2.0	0
2018-en-valence-train-616-2017-22157	-2.101	0.0	0
2018-en-valence-train-617-2017-40954	-0.473	0.0	0
2018-en-valence-train-618-2017-21084	-1.838	0.0	0
2018-en-valence-train-619-2017-31536	-0.687	0.0	0
2018-en-valence-train-620-2017-31600	-0.166	0.0	0
2018-en-valence-train-621-2017-22205	-4.722999999999999	1.0	0
2018-en-valence-train-622-2017-10739	1.186	0.0	0
2018-en-valence-train-623-2017-31118	0.004000000000000115	1.0	0
2018-en-valence-train-624-2017-31175	-2.205	0.0	0
2018-en-valence-train-625-2017-30705	-0.05	0.0	0
2018-en-valence-train-626-2017-11485	-0.09800000000000009	0.0	0
2018-en-valence-train-627-2017-30758	-0.46699999999999986	0.0	0
2018-en-valence-train-628-2017-31207	2.7720000000000002	1.0	0
2018-en-valence-train-629-2017-21501	0.815	0.0	0
2018-en-valence-train-630-2017-30631	2.087	1.0	0
2018-en-valence-train-631-2017-41527	1.6179999999999994	1.0	0
2018-en-valence-train-632-2017-30730	1.44	0.0	0
2018-en-valence-train-633-2017-11002	0.09099999999999997	1.0	0
2018-en-valence-train-634-2017-10608	-4.523999999999999	0.0	0
2018-en-valence-train-635-2017-31223	2.534	0.0	0
2018-en-valence-train-636-2017-40654	-0.879	0.0	0
2018-en-valence-train-637-2017-41520	-3.553	1.0	0
2018-en-valence-train-638-2017-20374	-0.7250000000000001	2.0	0
2018-en-valence-train-639-2017-40964	-4.822	0.0	0
2018-en-valence-train-640-2017-11394	0.18599999999999972	1.0	0
2018-en-valence-train-641-2017-40592	-0.405	1.0	0
2018-en-valence-train-642-2017-30667	-2.37	0.0	0
2018-en-valence-train-643-2017-31028	-0.5349999999999999	1.0	0
2018-en-valence-train-644-2017-10912	-1.137	1.0	0
2018-en-valence-train-645-2017-30995	2.8480000000000003	3.0	0
2018-en-valence-train-646-2017-31487	1.434	1.0	0
2018-en-valence-train-647-2017-41393	1.6800000000000002	1.0	0
2018-en-valence-train-648-2017-31230	-4.278	0.0	0
2018-en-valence-train-649-2017-31525	4.265	3.0	0
2018-en-valence-train-650-2017-21322	0.988	0.0	0
2018-en-valence-train-651-2017-31363	1.3130000000000002	1.0	0
2018-en-valence-train-652-2017-21571	0.06399999999999961	1.0	0
2018-en-valence-train-653-2017-31002	2.375	1.0	0
2018-en-valence-train-654-2017-10356	-0.8670000000000009	2.0	0
2018-en-valence-train-655-2017-30559	-1.0170000000000001	0.0	0
2018-en-valence-train-656-2017-20899	0.937	1.0	0
2018-en-valence-train-657-2017-10348	-1.824	0.0	0
2018-en-valence-train-658-2017-41060	1.6010000000000004	1.0	0
2018-en-valence-train-659-2017-31264	3.9570000000000003	1.0	0
2018-en-valence-train-660-2017-30965	0.19600000000000006	0.0	0
2018-en-valence-train-661-2017-11320	2.491	1.0	0
2018-en-valence-train-662-2017-40939	4.143000000000001	2.0	0
2018-en-valence-train-663-2017-31340	-1.923	0.0	0
2018-en-valence-train-664-2017-20881	-0.481	0.0	0
2018-en-valence-train-665-2017-30710	0.14100000000000001	0.0	0
2018-en-valence-train-666-2017-20663	-1.824	0.0	0
2018-en-valence-train-667-2017-30981	-0.7489999999999999	1.0	0
2018-en-valence-train-668-2017-30810	-1.862	0.0	0
2018-en-valence-train-669-2017-21895	-1.4450000000000003	0.0	0
2018-en-valence-train-670-2017-31469	2.25	1.0	0
2018-en-valence-train-671-2017-10419	-2.982	0.0	0
2018-en-valence-train-672-2017-40548	-3.642	0.0	0
2018-en-valence-train-673-2017-40582	-0.35899999999999943	1.0	0
2018-en-valence-train-674-2017-30676	-1.2309999999999999	0.0	0
2018-en-valence-train-675-2017-41035	0.16099999999999992	0.0	0
2018-en-valence-train-676-2017-31529	0.2	0.0	0
2018-en-valence-train-677-2017-40531	-0.5590000000000002	0.0	0
2018-en-valence-train-678-2017-11346	-3.297999999999999	1.0	0
2018-en-valence-train-679-2017-10507	-4.814	0.0	0
2018-en-valence-train-680-2017-21891	-9.086000000000002	0.0	0
2018-en-valence-train-681-2017-30837	-0.07	0.0	0
2018-en-valence-train-682-2017-41402	-1.2689999999999997	0.0	0
2018-en-valence-train-683-2017-11443	0.25799999999999995	0.0	0
2018-en-valence-train-684-2017-30648	-4.456	0.0	0
2018-en-valence-train-685-2017-11535	0.687	1.0	0
2018-en-valence-train-686-2017-10448	-3.279	0.0	0
2018-en-valence-train-687-2017-30616	0.9350000000000002	0.0	0
2018-en-valence-train-688-2017-22151	-0.22600000000000003	1.0	0
2018-en-valence-train-689-2017-30697	-0.9349999999999999	1.0	0
2018-en-valence-train-690-2017-10347	0.264	0.0	0
2018-en-valence-train-691-2017-31273	-1.6039999999999999	0.0	0
2018-en-valence-train-692-2017-20493	-0.19600000000000023	0.0	0
2018-en-valence-train-693-2017-21244	1.8070000000000002	2.0	0
2018-en-valence-train-694-2017-21361	1.7040000000000002	1.0	0
2018-en-valence-train-695-2017-40386	-2.4800000000000004	1.0	0
2018-en-valence-train-696-2017-30695	0.5710000000000001	0.0	0
2018-en-valence-train-697-2017-11489	-0.4459999999999999	0.0	0
2018-en-valence-train-698-2017-30700	-1.3610000000000002	0.0	0
2018-en-valence-train-699-2017-40356	2.291	2.0	0
2018-en-valence-train-700-2017-30574	4.266	2.0	0
2018-en-valence-train-701-2017-31502	-0.3389999999999995	1.0	0
2018-en-valence-train-702-2017-22150	-11.043999999999999	0.0	0
2018-en-valence-train-703-2017-31426	0.3409999999999999	0.0	0
2018-en-valence-train-704-2017-21866	-0.9009999999999999	0.0	0
2018-en-valence-train-705-2017-30719	-2.282	0.0	0
2018-en-valence-train-706-2017-31307	1.325	0.0	0
2018-en-valence-train-707-2017-40613	-0.867	0.0	0
2018-en-valence-train-708-2017-21477	-1.0079999999999998	0.0	0
2018-en-valence-train-709-2017-30980	-0.7489999999999999	1.0	0
2018-en-valence-train-710-2017-10823	-1.602	0.0	0
2018-en-valence-train-711-2017-21593	-0.6639999999999997	1.0	0
2018-en-valence-train-712-2017-41295	-0.229	0.0	0
2018-en-valence-train-713-2017-10457	-0.3920000000000001	0.0	0
2018-en-valence-train-714-2017-21644	-3.3059999999999996	0.0	0
2018-en-valence-train-715-2017-30762	-4.885999999999998	0.0	0
2018-en-valence-train-716-2017-11429	1.1009999999999995	1.0	0
2018-en-valence-train-717-2017-30831	3.6260000000000003	1.0	0
2018-en-valence-train-718-2017-30747	0.6169999999999998	1.0	0
2018-en-valence-train-719-2017-40522	1.088	0.0	0
2018-en-valence-train-720-2017-20804	-3.968	0.0	0
2018-en-valence-train-721-2017-10308	-1.024	0.0	-1
2018-en-valence-train-722-2017-10614	-2.012	0.0	-1
2018-en-valence-train-723-2017-11083	-5.914	1.0	-1
2018-en-valence-train-724-2017-30602	-0.4660000000000001	2.0	-1
2018-en-valence-train-725-2017-30820	-2.7989999999999995	0.0	-1
2018-en-valence-train-726-2017-20857	-2.5999999999999996	1.0	-1
2018-en-valence-train-727-2017-10265	-1.7079999999999997	0.0	-1
2018-en-valence-train-728-2017-31554	3.8280000000000003	2.0	-1
2018-en-valence-train-729-2017-30822	-3.3679999999999994	0.0	-1
2018-en-valence-train-730-2017-30650	0.036000000000000004	0.0	-1
2018-en-valence-train-731-2017-20839	0.6509999999999998	0.0	-1
2018-en-valence-train-732-2017-10637	-3.056	1.0	-1
2018-en-valence-train-733-2017-40820	-1.6079999999999994	1.0	-1
2018-en-valence-train-734-2017-10339	-7.516	0.0	-1
2018-en-valence-train-735-2017-21495	0.04600000000000004	0.0	-1
2018-en-valence-train-736-2017-11268	-0.15400000000000008	0.0	-1
2018-en-valence-train-737-2017-10566	-1.6409999999999998	1.0	-1
2018-en-valence-train-738-2017-30505	1.9019999999999997	1.0	-1
2018-en-valence-train-739-2017-21884	1.1389999999999998	1.0	-1
2018-en-valence-train-740-2017-10716	-2.3000000000000007	2.0	-1
2018-en-valence-train-741-2017-11588	-3.42	0.0	-1
2018-en-valence-train-742-2017-40426	-3.395	0.0	-1
2018-en-valence-train-743-2017-30662	-1.509	1.0	-1
2018-en-valence-train-744-2017-40588	-1.5870000000000002	2.0	-1
2018-en-valence-train-745-2017-30921	-1.8240000000000003	0.0	-1
2018-en-valence-train-746-2017-20518	-4.971	0.0	-1
2018-en-valence-train-747-2017-41205	-0.33699999999999997	1.0	-1
2018-en-valence-train-748-2017-31000	-3.2090000000000005	1.0	-1
2018-en-valence-train-749-2017-20168	-4.363	0.0	-1
2018-en-valence-train-750-2017-10580	1.677	1.0	-1
2018-en-valence-train-751-2017-41146	-0.383	0.0	-1
2018-en-valence-train-752-2017-11025	-4.569000000000001	0.0	-1
2018-en-valence-train-753-2017-30637	-1.5330000000000001	1.0	-1
2018-en-valence-train-754-2017-20384	-2.2800000000000002	0.0	-1
2018-en-valence-train-755-2017-41214	-2.17	0.0	-1
2018-en-valence-train-756-2017-20696	-0.8260000000000001	0.0	-1
2018-en-valence-train-757-2017-30393	-1.0179999999999998	0.0	-1
2018-en-valence-train-758-2017-10133	-0.011999999999999955	0.0	-1
2018-en-valence-train-759-2017-22217	-2.339	0.0	-1
2018-en-valence-train-760-2017-30570	2.181	0.0	-1
2018-en-valence-train-761-2017-21567	0.5109999999999999	0.0	-1
2018-en-valence-train-762-2017-40099	-0.29899999999999993	0.0	-1
2018-en-valence-train-763-2017-40639	-0.7270000000000001	0.0	-1
2018-en-valence-train-764-2017-20522	-0.506	0.0	-1
2018-en-valence-train-765-2017-31098	-3.2019999999999995	0.0	-1
2018-en-valence-train-766-2017-20219	-2.22	0.0	-1
2018-en-valence-train-767-2017-20327	-1.581	0.0	-1
2018-en-valence-train-768-2017-40755	0.75	0.0	-1
2018-en-valence-train-769-2017-40570	-1.37	0.0	-1
2018-en-valence-train-770-2017-10761	-0.8219999999999998	0.0	-1
2018-en-valence-train-771-2017-31533	1.016	1.0	-1
2018-en-valence-train-772-2017-30732	1.2230000000000003	1.0	-1
2018-en-valence-train-773-2017-20264	2.3699999999999997	1.0	-1
2018-en-valence-train-774-2017-10239	-2.66	0.0	-1
2018-en-valence-train-775-2017-40661	0.05200000000000002	0.0	-1
2018-en-valence-train-776-2017-41262	5.182	4.0	-1
2018-en-valence-train-777-2017-30720	0.8439999999999999	0.0	-1
2018-en-valence-train-778-2017-21901	1.3450000000000002	1.0	-1
2018-en-valence-train-779-2017-11475	0.437	0.0	-1
2018-en-valence-train-780-2017-31532	-0.353	0.0	-1
2018-en-valence-train-781-2017-31311	-0.8740000000000002	0.0	-1
2018-en-valence-train-782-2017-10365	-2.053	0.0	-1
2018-en-valence-train-783-2017-21800	1.1530000000000005	2.0	-1
2018-en-valence-train-784-2017-31147	-0.7670000000000001	0.0	-1
2018-en-valence-train-785-2017-10250	0.38899999999999996	0.0	-1
2018-en-valence-train-786-2017-30789	-0.889	0.0	-1
2018-en-valence-train-787-2017-21582	0.11399999999999999	0.0	-1
2018-en-valence-train-788-2017-10778	0.42800000000000005	0.0	-1
2018-en-valence-train-789-2017-22155	-3.665	0.0	-1
2018-en-valence-train-790-2017-30552	-2.0269999999999997	0.0	-1
2018-en-valence-train-791-2017-30859	5.706	2.0	-1
2018-en-valence-train-792-2017-40491	-1.228	0.0	-1
2018-en-valence-train-793-2017-40472	-1.95	0.0	-1
2018-en-valence-train-794-2017-21335	-1.5839999999999999	0.0	-1
2018-en-valence-train-795-2017-11408	1.972	1.0	-1
2018-en-valence-train-796-2017-10431	-7.331999999999999	0.0	-1
2018-en-valence-train-797-2017-10744	4.600999999999999	2.0	-1
2018-en-valence-train-798-2017-10760	1.746	1.0	-1
2018-en-valence-train-799-2017-30528	1.997	1.0	-2
2018-en-valence-train-800-2017-21357	-0.6459999999999999	0.0	-2
2018-en-valence-train-801-2017-20918	-4.783	0.0	-2
2018-en-valence-train-802-2017-20726	2.361	2.0	-2
2018-en-valence-train-803-2017-40904	-3.5660000000000003	0.0	-2
2018-en-valence-train-804-2017-31520	-2.018	0.0	-2
2018-en-valence-train-805-2017-41505	0.645	1.0	-2
2018-en-valence-train-806-2017-21814	-2.3200000000000003	0.0	-2
2018-en-valence-train-807-2017-40561	-2.7950000000000004	0.0	-2
2018-en-valence-train-808-2017-40457	-0.9659999999999999	0.0	-2
2018-en-valence-train-809-2017-21033	1.905	2.0	-2
2018-en-valence-train-810-2017-30739	-2.913	0.0	-2
2018-en-valence-train-811-2017-21318	-1.9760000000000004	0.0	-2
2018-en-valence-train-812-2017-30714	-0.42600000000000005	0.0	-2
2018-en-valence-train-813-2017-20623	-0.8360000000000003	1.0	-2
2018-en-valence-train-814-2017-20407	-0.7779999999999997	1.0	-2
2018-en-valence-train-815-2017-30832	-0.012999999999999942	0.0	-2
2018-en-valence-train-816-2017-11413	-3.725	0.0	-2
2018-en-valence-train-817-2017-30898	-1.383	2.0	-2
2018-en-valence-train-818-2017-20620	-4.24	0.0	-2
2018-en-valence-train-819-2017-21272	-2.8609999999999993	0.0	-2
2018-en-valence-train-820-2017-30843	3.728	1.0	-2
2018-en-valence-train-821-2017-31470	7.25	2.0	-2
2018-en-valence-train-822-2017-20593	-0.06	0.0	-2
2018-en-valence-train-823-2017-10379	-5.202999999999999	0.0	-2
2018-en-valence-train-824-2017-31465	0.40900000000000003	0.0	-2
2018-en-valence-train-825-2017-21676	-7.175999999999999	0.0	-2
2018-en-valence-train-826-2017-22001	0.0	0.0	-2
2018-en-valence-train-827-2017-11244	2.003	1.0	-2
2018-en-valence-train-828-2017-40372	-5.452999999999999	0.0	-2
2018-en-valence-train-829-2017-20309	-2.477	0.0	-2
2018-en-valence-train-830-2017-31243	-3.4970000000000003	0.0	-2
2018-en-valence-train-831-2017-11279	-1.8280000000000005	0.0	-2
2018-en-valence-train-832-2017-10749	0.942	0.0	-2
2018-en-valence-train-833-2017-30576	0.9650000000000001	0.0	-2
2018-en-valence-train-834-2017-10255	-3.167	0.0	-2
2018-en-valence-train-835-2017-20338	-2.6320000000000006	0.0	-2
2018-en-valence-train-836-2017-31473	-3.552	0.0	-2
2018-en-valence-train-837-2017-10786	0.4520000000000002	2.0	-2
2018-en-valence-train-838-2017-40050	1.495	1.0	-2
2018-en-valence-train-839-2017-40080	-1.6740000000000002	0.0	-2
2018-en-valence-train-840-2017-40585	-0.12200000000000011	1.0	-2
2018-en-valence-train-841-2017-10509	1.2990000000000002	1.0	-2
2018-en-valence-train-842-2017-41145	0.818	1.0	-2
2018-en-valence-train-843-2017-10422	-2.67	0.0	-2
2018-en-valence-train-844-2017-11224	-14.975000000000001	0.0	-2
2018-en-valence-train-845-2017-11516	-1.792	1.0	-2
2018-en-valence-train-846-2017-40502	-1.2720000000000002	0.0	-2
2018-en-valence-train-847-2017-10583	0.4149999999999999	0.0	-2
2018-en-valence-train-848-2017-21851	-4.863999999999999	1.0	-2
2018-en-valence-train-849-2017-20933	2.475	2.0	-2
2018-en-valence-train-850-2017-41372	0.29700000000000004	0.0	-2
2018-en-valence-train-851-2017-40927	-1.0839999999999999	0.0	-2
2018-en-valence-train-852-2017-30531	0.5940000000000001	1.0	-2
2018-en-valence-train-853-2017-41287	-2.3200000000000007	0.0	-2
2018-en-valence-train-854-2017-30769	-1.783	0.0	-2
2018-en-valence-train-855-2017-20410	-7.245000000000001	0.0	-2
2018-en-valence-train-856-2017-10286	-2.9840000000000004	0.0	-2
2018-en-valence-train-857-2017-40294	0.007000000000000339	0.0	-2
2018-en-valence-train-858-2017-30536	-1.5470000000000002	0.0	-2
2018-en-valence-train-859-2017-20600	-8.471	0.0	-2
2018-en-valence-train-860-2017-10434	-7.002	1.0	-2
2018-en-valence-train-861-2017-20618	-0.9890000000000001	1.0	-2
2018-en-valence-train-862-2017-21966	-0.6769999999999998	0.0	-2
2018-en-valence-train-863-2017-21384	-0.7390000000000001	0.0	-2
2018-en-valence-train-864-2017-30815	-1.9559999999999997	0.0	-2
2018-en-valence-train-865-2017-10259	-7.571999999999999	1.0	-2
2018-en-valence-train-866-2017-21491	1.6629999999999998	1.0	-2
2018-en-valence-train-867-2017-41315	-0.8359999999999999	1.0	-2
2018-en-valence-train-868-2017-10697	0.048000000000000015	0.0	-2
2018-en-valence-train-869-2017-40379	-1.1320000000000001	0.0	-2
2018-en-valence-train-870-2017-10067	-0.7449999999999999	0.0	-2
2018-en-valence-train-871-2017-20134	-1.699	0.0	-2
2018-en-valence-train-872-2017-31334	-1.4729999999999996	1.0	-2
2018-en-valence-train-873-2017-30628	-0.797	0.0	-2
2018-en-valence-train-874-2017-11529	-0.881	0.0	-2
2018-en-valence-train-875-2017-40234	-0.724	1.0	-2
2018-en-valence-train-876-2017-31301	-2.399	0.0	-2
2018-en-valence-train-877-2017-20711	-2.215	0.0	-2
2018-en-valence-train-878-2017-20885	-1.7680000000000002	0.0	-2
2018-en-valence-train-879-2017-20697	-9.422	0.0	-2
2018-en-valence-train-880-2017-20025	-0.331	0.0	-2
2018-en-valence-train-881-2017-11424	-2.5149999999999997	1.0	-2
2018-en-valence-train-882-2017-21863	1.8770000000000002	1.0	-2
2018-en-valence-train-883-2017-30594	-2.473	0.0	-2
2018-en-valence-train-884-2017-41470	0.8089999999999999	0.0	-2
2018-en-valence-train-885-2017-21945	-1.9489999999999998	0.0	-2
2018-en-valence-train-886-2017-41477	-2.5090000000000003	1.0	-2
2018-en-valence-train-887-2017-40751	1.218	0.0	-2
2018-en-valence-train-888-2017-10298	1.169	1.0	-2
2018-en-valence-train-889-2017-40076	-1.212	0.0	-2
2018-en-valence-train-890-2017-41194	10.93	3.0	-2
2018-en-valence-train-891-2017-30708	0.76	1.0	-2
2018-en-valence-train-892-2017-11387	-1.02	1.0	-2
2018-en-valence-train-893-2017-30750	0.21000000000000002	0.0	-2
2018-en-valence-train-894-2017-40406	2.8469999999999995	3.0	-2
2018-en-valence-train-895-2017-10442	-2.35	1.0	-2
2018-en-valence-train-896-2017-20408	-2.246	0.0	-2
