id	score	intensity
11054	0.2759573907001881	0
11055	3.7020319012781453	1
11056	2.689851687028005	0
11057	0.47069381151309997	0
11058	1.7503203688150193	1
11059	0.956434548825946	0
11060	2.63461007250827	0
11061	1.21179991837027	0
11062	1.116066085319361	1
11063	1.070814355254286	3
11064	1.1899861228732171	0
11065	0.3210524287356109	0
11066	0.6611385530640701	0
11067	1.5389797918926549	0
11068	0.0	1
11069	0.148981569488055	0
11070	0.977930291207062	0
11071	3.9299929492742414	3
11072	1.929876765061944	2
11073	1.535817652236224	2
11074	1.425834143819488	0
11075	2.66167033232541	0
11076	1.23886017818741	0
11077	1.784356174646505	0
11078	0.8702996270146959	2
11079	0.0	0
11080	0.0872416763061188	0
11081	1.455967514521146	2
11082	1.092167489834042	2
11083	1.5193185664258348	2
11084	0.6647672963792778	1
11085	1.8958154466554378	3
11086	0.41537209475940506	1
11087	0.5755614249657168	2
11088	1.807269843476672	3
11089	0.531505108353812	0
11090	0.7451785457930066	2
11091	0.2462549407334307	1
11092	1.4195067674944746	0
11093	2.1677091983561314	0
11094	2.200016421067739	3
11095	2.200016421067739	3
11096	1.2480508346982244	3
11097	3.580615126995254	3
11098	2.153490573790334	3
11099	1.4243396440785618	2
11100	0.8566542866736161	0
11101	2.496102071565192	1
11102	1.838857202344476	0
11103	1.5180250052681796	2
11104	0.08810959031805964	1
11105	1.2372323783003885	2
11106	0.757598928091162	0
11107	0.766455099477654	2
11108	0.0872416763061188	1
11109	2.960011089773694	3
11110	4.263473395682884	3
11111	0.7445649904781999	1
11112	0.5574638675766312	1
11113	0.8295224246989551	1
11114	0.0697920101271379	2
11115	2.8923750192285613	3
11116	0.0068070807075123	0
11117	0.0068070807075123	0
11118	1.6628901172048312	3
11119	1.857313690375135	3
11120	0.547390908140913	3
11121	0.3908410386419009	1
11122	0.0588885259610171	0
11123	2.285140384112358	3
11124	0.34728100776548254	1
11125	0.8711635826962763	3
11126	0.6507831095184259	0
11127	1.475661793997678	3
11128	2.163785926493482	3
11129	0.37612221508338295	0
11130	2.5723520384408762	3
11131	1.2059500292130862	3
11132	1.2480508346982244	3
11133	0.2322773247664639	3
11134	0.442677041912446	0
11135	1.2709828514836137	3
11136	2.0747406094137255	3
11137	0.0381340716139694	0
11138	2.501250797841191	3
11139	0.3367068669434089	2
11140	0.728346824503189	2
11141	0.728346824503189	2
11142	0.0	1
11143	3.240863463796471	2
11144	1.3025147814240432	2
11145	0.2739574027519218	2
11146	0.2739574027519218	1
11147	1.5570907924700423	2
11148	1.5570907924700423	1
11149	1.0038101355756128	2
11150	0.2607508021003028	0
11151	0.2607508021003028	0
11152	0.33276943918731655	2
11153	1.922690723043372	3
11154	1.970392157912064	2
11155	3.357001318266864	3
11156	1.8183283514377258	3
11157	1.258484575843594	1
11158	2.385778740755714	3
11159	0.958654187550794	3
11160	1.5047422494421971	1
11161	1.8735456100081729	3
11162	0.446421056803253	1
11163	1.37808832438672	1
11164	0.31351555198359504	3
11165	0.79944272426751	0
11166	1.903414851818408	3
11167	0.627650116695548	3
11168	0.0	0
11169	0.0509722263612803	0
11170	2.098006436869555	3
11171	0.0	1
11172	0.0	1
11173	0.672229713252603	2
11174	1.0061677391433064	2
11175	1.490631071632186	1
11176	1.3995098530350445	1
11177	1.761218541232126	0
11178	1.279431277090436	1
11179	1.0268137312071162	0
11180	0.0146335169569763	0
11181	0.152307146214432	0
11182	1.0995582772160828	2
11183	2.9699490983532	3
11184	1.69418436323034	3
11185	1.214670198085462	1
11186	1.214670198085462	0
11187	1.129939211491657	3
11188	0.2753879414451	3
11189	2.0087096521689363	3
11190	4.131934644484409	1
11191	1.4057463138173198	1
11192	1.1523625098183887	2
11193	1.63977347014861	0
11194	1.3526717665865533	1
11195	0.382684619400876	1
11196	0.214486892789212	2
11197	2.3049662592340607	1
11198	0.0	2
11199	0.0	0
11200	1.6138827143380765	2
11201	2.5365892196350455	3
11202	0.0	2
11203	2.247675755716555	3
11204	0.9442134498073651	3
11205	2.9999380422135165	2
11206	1.7241733070906562	1
11207	1.7860920419627881	2
11208	0.38057533432676793	2
11209	3.8253487629866876	2
11210	0.9150905698863689	1
11211	1.294831006525396	2
11212	1.6153951394524222	3
11213	1.3828974363843922	3
11214	2.033742086733782	3
11215	0.6066175335288624	0
11216	0.11772902598395098	1
11217	1.029434231070592	1
11218	0.3134624700060511	0
11219	0.8842209655333051	3
11220	0.815095781650417	0
11221	0.5257768317182941	2
11222	1.0897812494849402	2
11223	1.7410100497325223	2
11224	4.811119485289462	3
11225	0.0	1
11226	0.7060313590934761	1
11227	2.681475296339454	3
11228	1.4125181926660293	1
11229	1.6437229412368137	1
11230	0.0376150297700167	0
11231	1.8505501120633738	2
11232	0.418314503271639	0
11233	0.7140012997072719	3
11234	1.8099596005511556	2
11235	0.9396599735364597	1
11236	0.6788981657900797	2
11237	0.5059905837315251	1
11238	1.8439695283982145	3
11239	0.5682047932753544	1
11240	2.4234675327339468	3
11241	0.7389028690668592	3
11242	0.7389028690668592	1
11243	3.668657442960695	2
11244	1.01218021425014	1
11245	1.4942378056354075	2
11246	1.4942378056354075	1
11247	0.5590129427540663	0
11248	2.4683496282280766	2
11249	1.01218021425014	0
11250	3.631596517382839	3
11251	0.614311505749041	0
11252	0.9836283123217	0
11253	0.487287148299282	1
11254	1.499467362549422	0
11255	0.09577141032507723	0
11256	0.318484100096465	2
11257	2.7068529399703016	2
11258	2.2313940033622144	2
11259	0.6599888163136399	2
11260	0.023671110695321	1
11261	0.572274347837157	2
11262	1.2722611007752933	2
11263	0.41770983072873613	1
11264	0.0	2
11265	0.0	2
11266	1.586320391992851	0
11267	1.840609479057905	2
11268	0.9860582090113481	2
11269	0.167673702500207	2
11270	1.602742079941588	3
11271	0.175617526736668	2
11272	0.2608981647033109	0
11273	1.31555105644075	2
11274	2.657361244135256	3
11275	1.230236690930336	2
11276	0.292686081875266	0
11277	0.504854408065922	1
11278	0.0162220796421141	3
11279	1.939435095206699	3
11280	2.5393036809676843	1
11281	1.2512854358821195	2
11282	0.621943155526662	0
11283	1.6584365428865198	2
11284	1.9088656190363489	2
11285	0.37726427634746584	1
11286	0.37726427634746584	0
11287	0.6709823048530048	3
11288	1.7111205161720666	2
11289	1.5448625248891306	3
11290	3.5102222436385464	1
11291	0.33371174578447355	0
11292	0.33371174578447355	0
11293	0.2547355476279321	0
11294	1.163555351743713	0
11295	1.6947717920384069	3
11296	2.524183363600589	2
11297	1.512003149350449	2
11298	0.33019067340636943	2
11299	1.3423708876565095	1
11300	0.442085335270712	0
11301	5.525035385873548	3
11302	0.7913284702368573	1
11303	0.9009329223879241	2
11304	2.081654524958188	3
11305	0.7781922190489979	2
11306	0.29009069195424503	3
11307	0.9826955432205698	0
11308	0.314932269484263	2
11309	0.314932269484263	2
11310	4.284816405357338	2
11311	2.857691852152418	3
11312	2.2200153590653806	3
11313	2.549082653211948	0
11314	1.01218021425014	1
11315	1.335806519165417	0
11316	0.130632430819858	0
11317	0.359474003248706	2
11318	0.293848851763279	2
11319	0.293848851763279	1
11320	1.0619282805959012	1
11321	1.0619282805959012	0
11322	1.1098684893506443	1
11323	0.0976882751005044	0
11324	0.0	0
11325	0.249362884832282	0
11326	0.4874502294573788	0
11327	2.080653504088432	3
11328	1.0816087206819	1
11329	1.6455544271562639	2
11330	0.36978969203340395	2
11331	0.0368870216488845	0
11332	0.0368870216488845	0
11333	2.587262174704669	0
11334	1.011116458838082	1
11335	1.4478052203121135	3
11336	2.619473672563396	0
11337	0.374786814644327	2
11338	1.0805079935689588	0
11339	1.791990199898883	1
11340	1.0853685042488561	2
11341	1.197857970006476	0
11342	0.5859036880460471	3
11343	0.5859036880460471	2
11344	0.8702996270146959	2
11345	0.0	0
11346	0.16048539396953898	2
11347	0.0	0
11348	0.0	0
11349	0.106990667762818	2
11350	2.7282798658091973	1
11351	2.7085407279944667	3
11352	1.9303849764084788	0
11353	0.582617554562916	1
11354	0.3318768843716766	2
11355	1.030750079988906	3
11356	1.885301350035463	3
11357	2.2110504076359963	2
11358	2.1545240530549203	3
11359	2.240753580461377	2
11360	1.1998989843481498	3
11361	0.418314503271639	0
11362	0.0	2
11363	2.405832362721997	2
11364	1.2364025704095143	2
11365	0.49593244483650867	2
11366	1.122765863701726	2
11367	1.626080993484454	0
11368	1.1434683925137739	3
11369	1.1648853309527458	3
11370	0.418314503271639	0
11371	2.5231478022317972	3
11372	0.11772902598395098	0
11373	0.60780830418779	1
11374	3.1160902885486053	3
11375	1.8415328209677306	2
11376	1.376146719250155	2
11377	2.654924315495193	3
11378	1.3514620095860028	3
11379	1.3772573779770336	2
11380	1.5121123913448	2
11381	3.195051595178013	3
11382	1.891589289268823	2
11383	1.087489446529285	1
11384	1.7234455002565099	3
11385	0.0	1
11386	1.865688003170464	1
11387	0.802436320614797	0
11388	0.0697920101271379	2
11389	1.0819722243772778	1
11390	1.229209556246862	3
11391	3.6674153977207378	3
11392	4.970877703629927	3
11393	2.0635945662414903	3
11394	0.6339959578836003	1
11395	0.106990667762818	1
11396	0.736768234390174	0
11397	1.517759481567205	3
11398	0.0	0
11399	1.3872454267864105	2
11400	0.3766686213981075	3
11401	3.558766996782953	3
11402	4.8345317319058125	3
11403	1.1998989843481498	0
11404	1.1802181189876335	3
11405	0.3099184919729376	2
11406	0.36207478494876294	0
11407	0.368004493132437	2
11408	0.368004493132437	1
11409	1.8988344243673503	2
11410	3.0419585198392256	0
11411	0.470564965501497	1
11412	0.470564965501497	0
11413	4.251805066292408	1
11414	1.5028853773909718	2
11415	1.23507563979876	3
11416	0.148981569488055	0
11417	3.0658810803942798	3
11418	0.7900534725260631	0
11419	1.631045582997583	0
11420	0.7417821340297	0
11421	2.4093430477768907	3
11422	1.7160818840447158	1
11423	3.6217232690134944	3
11424	2.2458750753336547	3
11425	2.380427166445571	2
11426	0.4367947743372462	2
11427	0.0	3
11428	0.0872416763061188	1
11429	1.440433965243792	1
11430	1.212186487276747	1
11431	3.147641682605948	3
11432	1.8441793766967582	2
11433	0.48354816262487077	1
11434	1.679569468541853	1
11435	1.34987270727658	0
11436	1.5794743341139668	3
11437	3.0065988873188867	3
11438	1.983104494392744	1
11439	2.406899305923109	3
11440	1.131134570800249	2
11441	4.823120940015302	3
11442	3.5473562048924423	2
11443	1.630281100748365	1
11444	0.0	0
11445	1.1998989843481498	3
11446	2.605782137781298	1
11447	0.22466171903532078	0
11448	1.6292814126939081	0
11449	2.3837127837644845	3
11450	0.9565882305595648	2
11451	3.055542700726897	2
11452	1.422810154138	1
11453	3.616248173494009	2
11454	1.749505368262879	3
11455	1.4260552361923933	3
11456	0.0	0
11457	3.805620974533175	0
11458	1.4011479171972838	2
11459	1.1137853157498476	3
11460	1.809935536219971	1
11461	1.135989894684831	0
11462	0.0872416763061188	1
11463	2.701260182559235	1
11464	0.298513303459018	0
11465	1.5525440249893296	2
11466	1.692225669745174	0
11467	0.0	0
11468	0.275422667887553	1
11469	0.882788519720765	0
11470	2.8823969634096365	3
11471	1.4595868092716362	3
11472	2.912273892988509	3
11473	1.4894637388505085	2
11474	0.0	1
11475	0.0	0
11476	0.112557282534871	0
11477	3.007945524958702	3
11478	2.5368348315910128	0
11479	0.2158594854825505	2
11480	0.2158594854825505	0
11481	1.257946672554805	2
11482	0.245766458304665	0
11483	0.2058077741141764	0
11484	0.21642674378629947	2
11485	1.4601234020147826	1
11486	0.0198920206208961	0
11487	3.9818462514621267	3
11488	2.5590360973241264	3
11489	1.0816087206819	2
11490	3.508195286871563	3
11491	2.141793277643773	2
11492	0.0901410694651215	2
11493	2.647147284003204	2
11494	3.281732356356686	2
11495	0.42900678726856567	2
11496	2.562066969241446	3
11497	2.393924801875119	3
11498	4.211930766089102	3
11499	2.908468460179912	3
11500	1.516525850539586	2
11501	0.4159647299825054	3
11502	1.7823667392102953	3
11503	3.999289388013338	0
11504	1.218872673954074	0
11505	1.508322329688358	0
11506	0.3112671439006099	1
11507	0.959494863800815	2
11508	2.217695964302453	1
11509	0.6664458746460471	2
11510	0.6664458746460471	0
11511	0.8704047518505359	3
11512	0.8704047518505359	3
11513	0.700346580546866	0
11514	2.193729827349554	3
11515	0.2557205263577278	1
11516	2.776390753078398	3
11517	1.0701665253649353	2
11518	2.690438120957459	1
11519	1.34987270727658	1
11520	1.5767434132434683	1
11521	0.2979631389761095	0
11522	0.5644975610484972	0
11523	0.9384539428970611	3
11524	1.00247140012318	2
11525	1.0834106030640234	3
11526	2.513009211421913	3
11527	3.694503942157563	3
11528	2.418739207034703	2
11529	1.2505935270762554	2
11530	1.18192910250545	3
11531	0.287390800709544	2
11532	0.5108549245291595	1
11533	1.1422333424983402	2
11534	0.873636611472618	0
11535	2.0939279338196752	3
11536	2.099190184332853	2
11537	0.017187796762073004	0
11538	0.8702996270146959	2
11539	0.0	2
11540	2.0757990958143684	2
11541	0.10127550233631914	0
11542	2.1408830013519813	3
11543	1.1893263249287511	2
11544	0.6319074024817584	1
11545	2.5561378354083417	0
11546	0.7042314710621028	3
11547	0.17580701774132404	2
11548	0.797558515382183	3
11549	3.461011738558934	3
11550	2.185247003436074	3
11551	0.9190897911841279	2
11552	2.026834296410935	2
11553	0.5362689171342215	0
11554	1.1998989843481498	3
11555	0.0	2
11556	1.6309511708264952	3
11557	1.039479014692132	3
11558	1.9625189002803969	3
11559	1.4537524372163069	2
11560	2.155017054676745	2
11561	0.272462626259076	0
11562	0.752199942157121	0
11563	1.6126763508330613	2
11564	1.282632487403755	0
11565	1.1862074699102796	3
11566	0.33165619986372247	3
11567	3.017309829875051	3
11568	3.821365533519424	3
11569	1.9171657061014873	2
11570	1.129092466997876	3
11571	1.3066490014796508	2
11572	1.919425367419082	2
11573	0.16424904161884302	0
11574	1.2633545131154467	3
11575	1.646421473754306	0
11576	3.079471297165755	3
11577	4.355236032288615	3
11578	0.277532378438052	0
11579	1.27576473512286	2
11580	0.11772902598395098	2
11581	2.3422102679028627	2
11582	0.23339925276803447	1
11583	0.736714224717741	2
11584	3.297145302611754	2
11585	2.426845675597058	2
11586	2.278571022739865	2
11587	0.8545512700465571	2
11588	1.632287829864208	0
11589	0.275422667887553	0
11590	0.679721425180658	2
11591	1.534272695227215	2
11592	1.2384643466008651	2
11593	2.724077380186581	1
11594	1.420615074277391	1
11595	0.815980233323105	0
11596	0.177152446454751	0
11597	0.177152446454751	0
11598	0.158668567892424	3
11599	0.158668567892424	2
11600	2.0151177454361475	3
11601	1.6457246529643788	1
11602	1.6800773796918498	3
11603	0.7797402672470121	1
11604	1.1809373328220998	1
11605	2.272534738598872	2
11606	0.8220773673546562	0
11607	1.519858750445877	1
11608	0.566491307152173	0
11609	2.214125728958255	2
11610	1.968210276455923	2
11611	0.957231379249732	3
11612	1.8975533773775526	2
11613	0.0872416763061188	0
11614	0.593667390749501	2
11615	0.0	3
11616	0.0	0
11617	1.00247140012318	1
11618	2.3838602126573925	2
11619	3.466428366722802	2
11620	1.4489809026962093	3
11621	0.603851154147244	0
11622	1.635373941875899	2
11623	1.7393728952992058	1
11624	1.5244868864212184	1
11625	4.367359830113461	3
11626	0.382872403079762	2
11627	3.8108712156576354	3
11628	2.3837466624527153	0
11629	0.0872416763061188	0
11630	0.5278303229295891	0
11631	0.210675138493395	2
11632	1.463221808212798	2
11633	1.675227412315153	3
11634	0.39946267719229284	2
11635	0.977930291207062	0
11636	1.01218021425014	0
11637	0.293732691492228	0
11638	1.1434904136883899	0
11639	0.106990667762818	0
11640	1.18192910250545	2
11641	1.34987270727658	2
11642	0.9514526010986399	2
11643	1.262578962688207	1
11644	0.9917171905596991	1
11645	0.23545805196790195	1
11646	0.11772902598395098	3
11647	0.3960139188187179	0
11648	1.6768994348294561	2
11649	1.1937988631952168	2
11650	0.5521608353648586	2
11651	0.2933647073000899	0
11652	1.4254418484907327	0
11653	4.421987486874566	3
11654	2.9948629336696464	3
11655	0.4720066702791169	0
11656	0.4483341593467398	0
11657	1.947829401006627	2
11658	0.6720646658837671	1
11659	1.2843100586069176	0
11660	2.163889812371468	3
11661	1.901431693785122	0
11662	0.7577790669004331	3
11663	0.0	0
11664	1.1998989843481498	2
11665	0.0	2
11666	0.0	1
11667	0.15145375863344399	3
11668	0.15145375863344399	0
11669	1.3699259510762427	0
11670	0.0685504368727539	2
11671	2.2900950320323723	3
11672	0.0	0
11673	0.0	0
11674	0.07752260550591	3
11675	0.8545512700465571	1
11676	0.0	0
11677	1.238122824874323	1
11678	0.225942610624183	0
11679	1.986319755088117	3
11680	1.986319755088117	3
11681	1.508404647961669	0
11682	0.8704047518505359	3
11683	0.8704047518505359	3
11684	1.6118121077398497	3
11685	1.8716634584318985	2
11686	2.958151406399206	3
11687	0.167673702500207	1
11688	0.8582262497747747	0
11689	0.5787372949893459	1
11690	1.901431693785122	0
11691	1.6707497436957908	2
11692	1.271881598934149	3
11693	2.109632413245785	3
11694	3.4130947191549748	2
11695	1.5764551863992682	0
11696	1.038255487447028	3
11697	0.148981569488055	0
11698	0.582617554562916	2
11699	1.333754501935973	0
11700	2.1041498999714596	1
